time,steering_error,distance,command,both_detected,robot_x,robot_y,pid_p,pid_i,pid_d,kp,ki,kd
0.03175926208496094,-2.437801416562725,959.3523857269548,MOTOR 1650 1643,True,188,363,-1.95,-0.001,-0.359,0.8,0.01,0.05
0.06552314758300781,-2.2597141936732625,959.3523857269548,MOTOR 1650 1645,True,188,363,-1.808,-0.002,0.263,0.8,0.01,0.05
0.09443378448486328,-2.0806663941111414,958.3261449005761,MOTOR 1650 1646,True,190,362,-1.665,-0.002,0.31,0.8,0.01,0.05
0.12565183639526367,,,MOTOR 1650 1646,False,,,,,,0.8,0.01,0.05
0.15892767906188965,,,MOTOR 1650 1646,False,,,,,,0.8,0.01,0.05
0.18896031379699707,,,MOTOR 1650 1646,False,,,,,,0.8,0.01,0.05
0.22257065773010254,,,MOTOR 1650 1646,False,,,,,,0.8,0.01,0.05
0.25368690490722656,,,MOTOR 1650 1646,False,,,,,,0.8,0.01,0.05
0.3030271530151367,-1.485507901394976,866.3607793523435,MOTOR 1650 1647,True,281,362,-1.188,-0.005,0.143,0.8,0.01,0.05
0.33356714248657227,0.8154905608797791,848.2853293556361,MOTOR 1636 1650,True,299,359,0.652,-0.005,3.766,0.8,0.01,0.05
0.36638522148132324,,,MOTOR 1636 1650,False,,,,,,0.8,0.01,0.05
0.400728702545166,,,MOTOR 1636 1650,False,,,,,,0.8,0.01,0.05
0.4319193363189697,,,MOTOR 1636 1650,False,,,,,,0.8,0.01,0.05
0.4644007682800293,,,MOTOR 1636 1650,False,,,,,,0.8,0.01,0.05
0.4936678409576416,,,MOTOR 1636 1650,False,,,,,,0.8,0.01,0.05
0.5248813629150391,,,MOTOR 1636 1650,False,,,,,,0.8,0.01,0.05
0.5597636699676514,,,MOTOR 1636 1650,False,,,,,,0.8,0.01,0.05
0.5870656967163086,,,MOTOR 1636 1650,False,,,,,,0.8,0.01,0.05
0.6374225616455078,,,STOP,False,,,,,,0.8,0.01,0.05
0.670098066329956,,,STOP,False,,,,,,0.8,0.01,0.05
0.7020223140716553,,,STOP,False,,,,,,0.8,0.01,0.05
0.7351853847503662,14.36791951322551,645.4463571823766,MOTOR 1612 1650,True,502,313,11.494,0.0,0.0,0.8,0.01,0.05
0.7673718929290771,18.768011686093352,636.5728552176884,MOTOR 1578 1650,True,511,310,15.014,0.006,6.839,0.8,0.01,0.05
0.7973058223724365,20.350632855014762,636.6160538346485,MOTOR 1587 1650,True,512,309,16.281,0.012,2.648,0.8,0.01,0.05
0.8344449996948242,21.159488477593943,634.6629026499028,MOTOR 1590 1650,True,513,308,16.928,0.02,1.089,0.8,0.01,0.05
0.8653252124786377,21.44391244181025,629.7634476531645,MOTOR 1592 1650,True,518,306,17.155,0.027,0.461,0.8,0.01,0.05
0.8970484733581543,19.945447850278033,621.9855303783199,MOTOR 1605 1650,True,527,302,15.956,0.033,-2.371,0.8,0.01,0.05
0.9288876056671143,20.709451576475335,615.1747719144536,MOTOR 1591 1650,True,534,299,16.568,0.04,1.196,0.8,0.01,0.05
0.975294828414917,18.8588605192071,600.4706487414685,MOTOR 1607 1650,True,548,295,15.087,0.048,-1.994,0.8,0.01,0.05
1.0085515975952148,23.53448365824284,587.802687982966,MOTOR 1564 1650,True,561,291,18.828,0.056,7.028,0.8,0.01,0.05
1.0388767719268799,15.543303681529366,575.0912970998605,MOTOR 1650 1648,True,575,288,12.435,0.061,-13.157,0.8,0.01,0.05
1.0708792209625244,14.190004369659484,562.3175259584215,MOTOR 1619 1650,True,588,286,11.352,0.065,-2.112,0.8,0.01,0.05
1.1000936031341553,,,MOTOR 1619 1650,False,,,,,,0.8,0.01,0.05
1.1331093311309814,,,MOTOR 1619 1650,False,,,,,,0.8,0.01,0.05
1.1642589569091797,,,MOTOR 1619 1650,False,,,,,,0.8,0.01,0.05
1.1980388164520264,17.838252467613845,497.51080390278963,MOTOR 1598 1650,True,654,278,14.271,0.088,1.435,0.8,0.01,0.05
1.2285549640655518,19.469125631733004,481.14239056645175,MOTOR 1589 1650,True,670,274,15.575,0.094,2.688,0.8,0.01,0.05
1.2667186260223389,22.29996131090694,468.6704599182671,MOTOR 1578 1650,True,683,271,17.84,0.102,3.694,0.8,0.01,0.05
1.2941908836364746,14.418481543214178,457.927941929732,MOTOR 1650 1642,True,695,270,11.535,0.106,-14.333,0.8,0.01,0.05
1.343614101409912,15.635629366634536,446.3653212336281,MOTOR 1604 1650,True,707,268,12.509,0.114,1.232,0.8,0.01,0.05
1.3822860717773438,14.74001890566869,431.0556808580534,MOTOR 1615 1650,True,722,265,11.792,0.12,-1.164,0.8,0.01,0.05
1.4098751544952393,,,MOTOR 1615 1650,False,,,,,,0.8,0.01,0.05
1.4432611465454102,,,MOTOR 1615 1650,False,,,,,,0.8,0.01,0.05
1.4695773124694824,,,MOTOR 1615 1650,False,,,,,,0.8,0.01,0.05
1.5032291412353516,,,MOTOR 1615 1650,False,,,,,,0.8,0.01,0.05
1.5348215103149414,,,MOTOR 1615 1650,False,,,,,,0.8,0.01,0.05
1.564673662185669,,,MOTOR 1615 1650,False,,,,,,0.8,0.01,0.05
1.597970724105835,,,MOTOR 1615 1650,False,,,,,,0.8,0.01,0.05
