time,steering_error,distance,command,both_detected,robot_x,robot_y,pid_p,pid_i,pid_d,kp,ki,kd
2.1412336826324463,,,MOTOR 1595 1650,False,,,,,,0.8,0.01,0.05
2.1737797260284424,,,MOTOR 1595 1650,False,,,,,,0.8,0.01,0.05
2.202613353729248,,,MOTOR 1595 1650,False,,,,,,0.8,0.01,0.05
2.2354207038879395,,,MOTOR 1595 1650,False,,,,,,0.8,0.01,0.05
2.2486438751220703,,,MOTOR 1595 1650,False,,,,,,0.8,0.01,0.05
2.298645257949829,,,MOTOR 1595 1650,False,,,,,,0.8,0.01,0.05
2.3492510318756104,17.35123320079468,241.26748641290231,MOTOR 1608 1650,True,907,307,13.881,-0.312,-0.83,0.8,0.01,0.05
2.3853585720062256,16.185449409734122,230.6707610426601,MOTOR 1614 1650,True,919,305,12.948,-0.306,-1.771,0.8,0.01,0.05
2.413327217102051,16.455700945528644,216.3631207022121,MOTOR 1606 1650,True,933,302,13.165,-0.301,0.434,0.8,0.01,0.05
2.443964719772339,,,MOTOR 1606 1650,False,,,,,,0.8,0.01,0.05
2.473519802093506,,,MOTOR 1606 1650,False,,,,,,0.8,0.01,0.05
2.5068812370300293,,,MOTOR 1606 1650,False,,,,,,0.8,0.01,0.05
2.540172576904297,25.18567557977355,168.00297616411441,FORWARD,True,985,292,,,,0.8,0.01,0.05
