time,steering_error,distance,command,both_detected,robot_x,robot_y,pid_p,pid_i,pid_d,kp,ki,kd
0.030510902404785156,88.38545313662625,967.5293277208707,MOTOR 1412 1650,True,187,371,70.708,0.054,0.652,0.8,0.01,0.05
0.06516909599304199,87.94253592409287,968.5623366619208,MOTOR 1418 1650,True,186,371,70.354,0.085,-0.639,0.8,0.01,0.05
0.09775972366333008,86.87076787640596,967.4967700204481,MOTOR 1424 1650,True,187,369,69.497,0.113,-1.647,0.8,0.01,0.05
0.12929058074951172,83.50505583620381,965.3776463125713,MOTOR 1445 1650,True,189,365,66.804,0.139,-5.338,0.8,0.01,0.05
0.1606299877166748,81.01028150890969,963.2512652470278,MOTOR 1447 1650,True,191,361,64.808,0.164,-3.989,0.8,0.01,0.05
0.18984293937683105,76.4109002396881,961.2294211061165,MOTOR 1472 1650,True,192,359,61.129,0.187,-7.828,0.8,0.01,0.05
0.22408556938171387,74.07653357067423,958.1174249537476,MOTOR 1464 1650,True,196,353,59.261,0.212,-3.417,0.8,0.01,0.05
0.2573201656341553,69.50203865519326,954.042451885659,MOTOR 1487 1650,True,200,347,55.602,0.235,-6.867,0.8,0.01,0.05
0.3080556392669678,64.12964054633103,947.0047518360191,MOTOR 1496 1650,True,207,342,51.304,0.268,-5.305,0.8,0.01,0.05
0.337691068649292,58.92121259123398,940.0005319147431,MOTOR 1522 1650,True,214,337,47.137,0.285,-8.772,0.8,0.01,0.05
0.37140417098999023,51.88835199043607,935.0192511387132,MOTOR 1546 1650,True,219,332,41.511,0.303,-10.437,0.8,0.01,0.05
0.40166330337524414,48.8149806293069,926.0912482039769,MOTOR 1536 1650,True,228,325,39.052,0.318,-5.074,0.8,0.01,0.05
0.4363138675689697,36.69574103081867,915.13988001835,MOTOR 1610 1650,True,239,323,29.357,0.33,-17.51,0.8,0.01,0.05
0.46373581886291504,41.31674904535155,906.1594782376886,MOTOR 1511 1650,True,248,321,33.053,0.342,8.409,0.8,0.01,0.05
0.4950730800628662,25.689336499875008,894.2466102815263,MOTOR 1650 1637,True,260,317,20.551,0.35,-24.917,0.8,0.01,0.05
0.5267796516418457,21.165136684614048,883.2994962072604,MOTOR 1617 1650,True,271,315,16.932,0.356,-7.15,0.8,0.01,0.05
0.5628478527069092,21.73665555660875,872.4179044471749,MOTOR 1589 1650,True,282,311,17.389,0.364,0.8,0.8,0.01,0.05
0.592890739440918,28.771902031558565,861.5944521641258,MOTOR 1534 1650,True,293,306,23.018,0.373,11.561,0.8,0.01,0.05
0.6421763896942139,31.13941191349058,851.803968058379,MOTOR 1558 1650,True,303,301,24.912,0.388,2.414,0.8,0.01,0.05
0.6738131046295166,,,MOTOR 1558 1650,False,,,,,,0.8,0.01,0.05
0.7093861103057861,,,MOTOR 1558 1650,False,,,,,,0.8,0.01,0.05
0.7382476329803467,18.208695160836164,812.4789228035396,MOTOR 1623 1650,True,343,289,14.567,0.406,-6.713,0.8,0.01,0.05
0.765714168548584,15.160128256788566,799.5648816700243,MOTOR 1627 1650,True,356,288,12.128,0.41,-5.53,0.8,0.01,0.05
0.7985122203826904,,,MOTOR 1627 1650,False,,,,,,0.8,0.01,0.05
0.8276035785675049,,,MOTOR 1627 1650,False,,,,,,0.8,0.01,0.05
0.8587274551391602,,,MOTOR 1627 1650,False,,,,,,0.8,0.01,0.05
0.8924026489257812,,,MOTOR 1627 1650,False,,,,,,0.8,0.01,0.05
0.9239630699157715,,,MOTOR 1627 1650,False,,,,,,0.8,0.01,0.05
0.9549496173858643,,,MOTOR 1627 1650,False,,,,,,0.8,0.01,0.05
1.003817081451416,,,MOTOR 1627 1650,False,,,,,,0.8,0.01,0.05
1.0359914302825928,,,MOTOR 1627 1650,False,,,,,,0.8,0.01,0.05
1.0679149627685547,,,STOP,False,,,,,,0.8,0.01,0.05
1.0997509956359863,,,STOP,False,,,,,,0.8,0.01,0.05
1.132694959640503,,,STOP,False,,,,,,0.8,0.01,0.05
