time,steering_error,distance,command,both_detected,robot_x,robot_y
0.0295712947845459,88.42229368516769,950.6818605611448,MOTOR 1356 1650,True,194,373
0.06301236152648926,87.49806355673182,947.6101519084734,MOTOR 1359 1650,True,197,371
0.09236288070678711,82.90094509267936,946.5410714807889,MOTOR 1374 1650,True,198,368
0.12580132484436035,76.62734697685765,944.3579829704412,MOTOR 1395 1650,True,201,363
0.15710711479187012,68.4139892710749,938.2350451779128,MOTOR 1422 1650,True,207,358
0.2021017074584961,60.497439656413746,932.1373289381775,MOTOR 1449 1650,True,212,353
0.23482084274291992,56.80845968180041,924.106054519718,MOTOR 1461 1650,True,221,351
0.27191948890686035,51.745030553913324,918.0348577260016,MOTOR 1478 1650,True,228,345
0.30401015281677246,44.52930683032348,908.0137664154657,MOTOR 1502 1650,True,237,342
0.3390834331512451,32.38420079883431,900.0049999861112,MOTOR 1543 1650,True,245,340
0.3671078681945801,28.206346607275297,891.0005611670512,MOTOR 1556 1650,True,254,338
0.3973042964935303,24.76097301603818,886.0,MOTOR 1568 1650,True,260,337
0.43036961555480957,21.917845699220585,879.0005688280298,MOTOR 1577 1650,True,266,336
0.46665072441101074,21.60168867106051,873.0005727374983,MOTOR 1578 1650,True,272,336
0.4967343807220459,20.37015486375703,865.0092485054712,MOTOR 1583 1650,True,281,333
0.5458736419677734,17.043782849642337,853.0586146332502,MOTOR 1594 1650,True,293,327
0.5749461650848389,15.914434373452032,842.0480983886847,MOTOR 1597 1650,True,303,327
0.6041884422302246,,,MOTOR 1597 1650,False,,
0.6358828544616699,,,MOTOR 1597 1650,False,,
0.6667051315307617,,,MOTOR 1597 1650,False,,
0.6971123218536377,,,MOTOR 1597 1650,False,,
0.7320642471313477,,,MOTOR 1597 1650,False,,
0.762629508972168,4.8963407158976,754.214823508528,MOTOR 1634 1650,True,394,318
0.7952654361724854,1.1827860675244495,737.2448711249201,MOTOR 1647 1650,True,408,318
0.8283472061157227,0.27879708000930514,725.2234138525865,MOTOR 1650 1650,True,420,319
0.8604006767272949,,,MOTOR 1650 1650,False,,
0.9072575569152832,,,MOTOR 1650 1650,False,,
0.9373602867126465,,,MOTOR 1650 1650,False,,
0.9708707332611084,,,MOTOR 1650 1650,False,,
1.0037639141082764,,,MOTOR 1650 1650,False,,
1.0326433181762695,,,MOTOR 1650 1650,False,,
1.0673198699951172,,,MOTOR 1650 1650,False,,
1.0982916355133057,,,MOTOR 1650 1650,False,,
1.1311492919921875,,,STOP,False,,
1.1624040603637695,,,STOP,False,,
1.1953895092010498,10.314545526122167,538.5805417948183,MOTOR 1616 1650,True,607,312
1.2425365447998047,7.497897323584846,524.6446416385095,MOTOR 1626 1650,True,622,311
1.2758042812347412,8.43518470101878,518.6520991955975,MOTOR 1622 1650,True,627,311
1.3077287673950195,8.946594043174702,514.7086554547145,MOTOR 1621 1650,True,631,310
1.34022855758667,7.945506192241051,507.886798410827,MOTOR 1624 1650,True,639,307
1.3731095790863037,7.3132951311286,496.9678057983233,MOTOR 1626 1650,True,652,305
1.406198501586914,8.177491139245577,481.06548410793306,MOTOR 1623 1650,True,665,305
1.4342586994171143,,,MOTOR 1623 1650,False,,
1.4665513038635254,,,MOTOR 1623 1650,False,,
1.5003273487091064,,,MOTOR 1623 1650,False,,
1.511779546737671,,,MOTOR 1623 1650,False,,
1.5792136192321777,,,MOTOR 1623 1650,False,,
1.6130237579345703,9.959667814776786,375.0333318519835,MOTOR 1617 1650,True,772,297
1.645287036895752,9.410744873969445,361.2215386712149,MOTOR 1619 1650,True,786,297
1.6747593879699707,11.029862963436795,346.43469803124515,MOTOR 1614 1650,True,801,296
1.708289384841919,11.645126034581283,332.53721596236414,MOTOR 1612 1650,True,815,295
1.737762212753296,,,MOTOR 1612 1650,False,,
1.770564079284668,,,MOTOR 1612 1650,False,,
1.803654670715332,,,MOTOR 1612 1650,False,,
1.835134506225586,,,MOTOR 1612 1650,False,,
1.844862937927246,,,MOTOR 1612 1650,False,,
1.866405725479126,,,MOTOR 1612 1650,False,,
1.9017200469970703,,,MOTOR 1612 1650,False,,
1.9800233840942383,,,MOTOR 1612 1650,False,,
2.0132694244384766,-2.2036198418934094,187.11493793922494,MOTOR 1650 1643,True,963,302
2.0432214736938477,8.686206541392368,170.6282508847817,FORWARD,True,980,301
