time,steering_error,distance,command,both_detected,robot_x,robot_y
0.030995607376098633,-2.0768927264715873,961.3792175827393,MOTOR 1650 1644,True,191,363
0.07944726943969727,-1.916243580894051,954.3275119161136,MOTOR 1650 1644,True,197,362
0.1091012954711914,,,MOTOR 1650 1644,False,,
0.14264941215515137,,,MOTOR 1650 1644,False,,
0.17752313613891602,2.970663878067989,917.3140138469487,MOTOR 1641 1650,True,235,360
0.20759201049804688,3.695325413917576,904.267659490264,MOTOR 1638 1650,True,248,358
0.2418828010559082,7.4999069767449855,889.1822085489565,MOTOR 1626 1650,True,263,354
0.30369114875793457,10.923162442302633,863.0834258633403,MOTOR 1614 1650,True,289,348
0.3148002624511719,10.923162442302633,863.0834258633403,MOTOR 1614 1650,True,289,348
0.3351283073425293,11.9885116031133,849.0288569889718,MOTOR 1611 1650,True,303,343
0.3660917282104492,,,MOTOR 1611 1650,False,,
0.416043758392334,,,MOTOR 1611 1650,False,,
0.447188138961792,,,MOTOR 1611 1650,False,,
0.47560882568359375,,,MOTOR 1611 1650,False,,
0.5077424049377441,,,MOTOR 1611 1650,False,,
0.5399091243743896,,,MOTOR 1611 1650,False,,
0.5727715492248535,,,MOTOR 1611 1650,False,,
0.6048374176025391,,,MOTOR 1611 1650,False,,
0.6370828151702881,,,STOP,False,,
0.6694238185882568,5.186126034640243,689.1857514487658,MOTOR 1633 1650,True,463,320
0.701906681060791,4.563497866196264,677.1890430300833,MOTOR 1635 1650,True,475,320
0.7501957416534424,7.729150780956475,664.2439310976051,MOTOR 1625 1650,True,489,317
0.78289794921875,3.5334478676816783,653.248038649945,MOTOR 1639 1650,True,499,318
0.8154010772705078,3.649277448545834,640.2819691354739,MOTOR 1638 1650,True,512,317
0.8457682132720947,0.9632768474360408,626.2587324740471,MOTOR 1647 1650,True,527,317
0.8782856464385986,,,MOTOR 1647 1650,False,,
0.9093420505523682,,,MOTOR 1647 1650,False,,
0.941502571105957,,,MOTOR 1647 1650,False,,
0.9735677242279053,,,MOTOR 1647 1650,False,,
1.0062646865844727,,,MOTOR 1647 1650,False,,
1.0397117137908936,8.931081779746977,517.4263232577175,MOTOR 1621 1650,True,635,314
1.0712814331054688,7.436627688302125,503.4808834504047,MOTOR 1626 1650,True,650,314
1.1190598011016846,12.08491830018825,489.5886028085213,MOTOR 1610 1650,True,664,312
1.1503729820251465,6.926379391206454,473.60848809961163,MOTOR 1627 1650,True,679,311
1.182521104812622,,,MOTOR 1627 1650,False,,
1.2136447429656982,,,MOTOR 1627 1650,False,,
1.2453346252441406,,,MOTOR 1627 1650,False,,
1.2785797119140625,,,MOTOR 1627 1650,False,,
1.3088271617889404,,,MOTOR 1627 1650,False,,
1.3424854278564453,,,MOTOR 1627 1650,False,,
1.3744797706604004,,,MOTOR 1627 1650,False,,
1.4083173274993896,6.754040030139122,334.534004250689,MOTOR 1628 1650,True,819,304
1.4548518657684326,10.930869244671124,323.5861554516818,MOTOR 1614 1650,True,831,303
1.486464023590088,7.048005239674152,307.77426793024785,MOTOR 1627 1650,True,847,303
1.5171644687652588,,,MOTOR 1627 1650,False,,
1.5477790832519531,,,MOTOR 1627 1650,False,,
1.5812506675720215,,,MOTOR 1627 1650,False,,
1.6140985488891602,,,MOTOR 1627 1650,False,,
1.6448383331298828,,,MOTOR 1627 1650,False,,
1.6778011322021484,,,MOTOR 1627 1650,False,,
1.7103545665740967,,,MOTOR 1627 1650,False,,
1.7407991886138916,,,MOTOR 1627 1650,False,,
1.7904505729675293,6.69090447985095,160.9534094078159,FORWARD,True,995,310
