time,steering_error,distance,command,both_detected,robot_x,robot_y
0.026762723922729492,-178.37234932379707,959.2757684837036,MOTOR 1650 1350,True,190,361
0.056395530700683594,-178.19489328128356,959.2757684837036,MOTOR 1650 1350,True,190,361
0.08985209465026855,-177.50503577313424,960.2999531396428,MOTOR 1650 1350,True,190,361
0.12207961082458496,-175.88578457089392,963.3784303169757,MOTOR 1650 1350,True,188,364
0.18574929237365723,-164.92094130725172,970.5956933759803,MOTOR 1650 1350,True,179,371
0.1969757080078125,-164.92094130725172,970.5956933759803,MOTOR 1650 1350,True,179,371
0.2180631160736084,-159.4495327143163,976.8193282281018,MOTOR 1650 1350,True,174,377
0.2657289505004883,-154.2601648544102,981.9862524495951,MOTOR 1650 1350,True,169,381
0.29537439346313477,,,MOTOR 1650 1350,False,,
0.32897233963012695,,,MOTOR 1650 1350,False,,
0.3617284297943115,,,MOTOR 1650 1350,False,,
0.3917713165283203,,,MOTOR 1650 1350,False,,
0.42399072647094727,,,MOTOR 1650 1350,False,,
0.4562668800354004,,,MOTOR 1650 1350,False,,
0.48943185806274414,,,MOTOR 1650 1350,False,,
0.5218777656555176,,,MOTOR 1650 1350,False,,
0.5585126876831055,-100.14448134419362,997.7660046323487,MOTOR 1650 1350,True,154,455
0.586907148361206,-92.84764487308227,995.8759962967277,MOTOR 1650 1350,True,158,463
0.6344306468963623,-87.77809975115963,995.6555629332867,MOTOR 1650 1358,True,160,469
0.6716125011444092,,,MOTOR 1650 1358,False,,
0.6984724998474121,,,MOTOR 1650 1358,False,,
0.7287325859069824,,,MOTOR 1650 1358,False,,
0.7594566345214844,,,MOTOR 1650 1358,False,,
0.7949845790863037,,,MOTOR 1650 1358,False,,
0.8240489959716797,,,MOTOR 1650 1358,False,,
0.8597018718719482,,,MOTOR 1650 1358,False,,
0.8901979923248291,,,MOTOR 1650 1358,False,,
0.921100378036499,-29.409341097850547,935.2133446438839,MOTOR 1650 1552,True,226,506
0.9689669609069824,-22.28633624591581,926.1803280139349,MOTOR 1650 1576,True,234,505
1.0034682750701904,-16.288348829851433,917.9509790833059,MOTOR 1650 1596,True,243,503
1.0336368083953857,-9.940881256808305,910.5273197438944,MOTOR 1650 1617,True,251,500
1.0688083171844482,-6.316433787673254,900.3310502254157,MOTOR 1650 1629,True,260,499
1.098034143447876,-2.7562376734352925,889.1507183824349,MOTOR 1650 1641,True,271,497
1.1302881240844727,-0.6002237689488175,875.0182855232226,MOTOR 1650 1648,True,285,494
1.1642444133758545,,,MOTOR 1650 1648,False,,
1.1936795711517334,,,MOTOR 1650 1648,False,,
1.2260220050811768,,,MOTOR 1650 1648,False,,
1.255852222442627,,,MOTOR 1650 1648,False,,
1.3067469596862793,,,MOTOR 1650 1648,False,,
1.3370299339294434,,,MOTOR 1650 1648,False,,
1.3700084686279297,,,MOTOR 1650 1648,False,,
1.399569034576416,,,MOTOR 1650 1648,False,,
1.4325416088104248,5.685688483619751,708.8899773589693,MOTOR 1632 1650,True,447,456
1.4657552242279053,,,MOTOR 1632 1650,False,,
1.4977002143859863,,,MOTOR 1632 1650,False,,
1.5290770530700684,,,MOTOR 1632 1650,False,,
1.5617706775665283,,,MOTOR 1632 1650,False,,
1.592000961303711,,,MOTOR 1632 1650,False,,
1.6233494281768799,,,MOTOR 1632 1650,False,,
1.6728546619415283,,,MOTOR 1632 1650,False,,
1.7063732147216797,,,MOTOR 1632 1650,False,,
1.7380404472351074,2.487113642902929,544.4722215136416,MOTOR 1642 1650,True,607,416
1.7727952003479004,5.10451128255899,528.0700711079922,MOTOR 1633 1650,True,623,412
1.8022613525390625,,,MOTOR 1633 1650,False,,
1.8351540565490723,,,MOTOR 1633 1650,False,,
1.8672940731048584,,,MOTOR 1633 1650,False,,
1.8964004516601562,,,MOTOR 1633 1650,False,,
1.9298105239868164,,,MOTOR 1633 1650,False,,
1.9606692790985107,,,MOTOR 1633 1650,False,,
2.00740909576416,,,MOTOR 1633 1650,False,,
2.0393996238708496,,,MOTOR 1633 1650,False,,
2.0761325359344482,0.7614493636602029,366.8950803703969,MOTOR 1648 1650,True,782,384
2.1077065467834473,1.321002071262859,353.7470847936418,MOTOR 1646 1650,True,795,383
2.136867046356201,,,MOTOR 1646 1650,False,,
2.1692872047424316,,,MOTOR 1646 1650,False,,
2.203328847885132,,,MOTOR 1646 1650,False,,
2.2342560291290283,,,MOTOR 1646 1650,False,,
2.2651047706604004,,,MOTOR 1646 1650,False,,
2.299118995666504,,,MOTOR 1646 1650,False,,
2.3464603424072266,,,MOTOR 1646 1650,False,,
2.3770601749420166,,,MOTOR 1646 1650,False,,
2.4096689224243164,,,STOP,False,,
2.443913221359253,,,STOP,False,,
2.4764909744262695,,,STOP,False,,
2.509021520614624,7.849151319360231,136.23509092741122,FORWARD,True,1010,347
