time,steering_error,distance,command,both_detected,robot_x,robot_y
0.025956153869628906,90.38958983285465,950.6082263477421,MOTOR 1350 1650,True,194,372
0.05911970138549805,90.40874936759339,950.6082263477421,MOTOR 1350 1650,True,194,372
0.08945202827453613,88.98276578050383,951.607587191275,MOTOR 1354 1650,True,194,371
0.12080049514770508,85.5535211468153,949.5735885122332,MOTOR 1365 1650,True,196,370
0.13088560104370117,85.5535211468153,949.5735885122332,MOTOR 1365 1650,True,196,370
0.15388941764831543,81.12867170853477,947.5072559088927,MOTOR 1380 1650,True,198,369
0.1868910789489746,76.15620497418395,944.4453398688565,MOTOR 1397 1650,True,201,366
0.2346360683441162,71.64250835866974,941.3872741863468,MOTOR 1412 1650,True,204,364
0.29838061332702637,60.24384209054377,931.1551965166709,MOTOR 1450 1650,True,214,354
0.327986478805542,,,MOTOR 1450 1650,False,,
0.36212682723999023,,,MOTOR 1450 1650,False,,
0.39470386505126953,44.6672451068647,911.0197582928704,MOTOR 1502 1650,True,235,343
0.42606687545776367,34.48654048770531,902.0,MOTOR 1536 1650,True,243,337
0.45823025703430176,28.63965881036141,893.0005599102388,MOTOR 1555 1650,True,253,336
0.46973204612731934,28.63965881036141,893.0005599102388,MOTOR 1555 1650,True,253,336
0.490612268447876,22.41267325628677,884.0005656106788,MOTOR 1576 1650,True,262,336
0.5226297378540039,18.480788062306818,876.0005707760697,MOTOR 1589 1650,True,269,336
0.568077802658081,16.694132081673192,870.0005747124538,MOTOR 1595 1650,True,276,336
0.6031856536865234,14.9784940110346,860.0052325422212,MOTOR 1601 1650,True,286,334
0.6365566253662109,14.296820811665974,850.0288230407249,MOTOR 1603 1650,True,296,330
0.6982009410858154,13.3064906748677,827.0870570864956,MOTOR 1606 1650,True,319,325
0.729170560836792,,,MOTOR 1606 1650,False,,
0.7591204643249512,,,MOTOR 1606 1650,False,,
0.7909774780273438,,,MOTOR 1606 1650,False,,
0.8209335803985596,,,MOTOR 1606 1650,False,,
0.8301723003387451,,,MOTOR 1606 1650,False,,
0.8568382263183594,,,MOTOR 1606 1650,False,,
0.9061594009399414,4.8950410608919075,734.3602658096365,MOTOR 1634 1650,True,412,314
0.9369502067565918,3.203081992235429,718.4010022264724,MOTOR 1640 1650,True,427,313
0.9675703048706055,,,MOTOR 1640 1650,False,,
1.0013623237609863,1.7051104356812838,695.449494931156,MOTOR 1645 1650,True,451,312
1.0303804874420166,11.490719615924913,680.5358183078978,MOTOR 1612 1650,True,465,309
1.095552921295166,,,MOTOR 1612 1650,False,,
1.1275010108947754,,,MOTOR 1612 1650,False,,
1.1630568504333496,,,MOTOR 1612 1650,False,,
1.1738979816436768,,,MOTOR 1612 1650,False,,
1.1917328834533691,,,MOTOR 1612 1650,False,,
1.2245678901672363,,,MOTOR 1612 1650,False,,
1.2720646858215332,,,MOTOR 1612 1650,False,,
1.3035197257995605,0.6866452978002444,552.110496187131,MOTOR 1648 1650,True,595,302
1.336582899093628,1.3443257409388334,536.0792851808396,MOTOR 1646 1650,True,611,303
1.369419813156128,-1.9963560544338153,524.1039973135103,MOTOR 1650 1644,True,623,302
1.3994264602661133,-0.7954324108509802,509.136523930468,MOTOR 1650 1648,True,638,303
1.4307198524475098,9.266994082506699,494.3126540965748,MOTOR 1620 1650,True,652,301
1.495997667312622,,,MOTOR 1620 1650,False,,
1.5055088996887207,,,MOTOR 1620 1650,False,,
1.5277984142303467,,,MOTOR 1620 1650,False,,
1.558196783065796,,,MOTOR 1620 1650,False,,
1.6078999042510986,,,MOTOR 1620 1650,False,,
1.6404340267181396,,,MOTOR 1620 1650,False,,
1.6721022129058838,,,MOTOR 1620 1650,False,,
1.705841302871704,6.951857423119128,358.35317774508434,MOTOR 1627 1650,True,789,296
1.7377285957336426,,,MOTOR 1627 1650,False,,
1.7714874744415283,8.20631627193731,331.5448687583628,MOTOR 1623 1650,True,817,296
1.8014001846313477,4.664038666638183,317.6570477732235,MOTOR 1635 1650,True,830,296
1.8334112167358398,,,MOTOR 1635 1650,False,,
1.8637526035308838,,,MOTOR 1635 1650,False,,
1.8960683345794678,,,MOTOR 1635 1650,False,,
1.9278671741485596,,,MOTOR 1635 1650,False,,
1.9755182266235352,,,MOTOR 1635 1650,False,,
2.009204626083374,,,MOTOR 1635 1650,False,,
2.0415000915527344,,,MOTOR 1635 1650,False,,
2.0710222721099854,,,MOTOR 1635 1650,False,,
2.1052064895629883,20.65218689721031,164.46884203398528,FORWARD,True,989,288
