time,steering_error,distance,command,both_detected,robot_x,robot_y
0.026876211166381836,0.07805295974713519,961.3516526224938,MOTOR 1650 1650,True,189,363
0.05997443199157715,0.14712026027275593,960.3254656625534,MOTOR 1650 1650,True,189,362
0.0926668643951416,0.04282534173095488,960.352018793109,MOTOR 1650 1650,True,190,362
0.12116146087646484,1.4351655242613401,955.3271690892079,MOTOR 1646 1650,True,196,361
0.15314650535583496,,,MOTOR 1646 1650,False,,
0.1635122299194336,,,MOTOR 1646 1650,False,,
0.18704628944396973,1.7579865912226416,932.2596204920601,MOTOR 1645 1650,True,219,358
0.23507428169250488,,,MOTOR 1645 1650,False,,
0.29674816131591797,,,MOTOR 1645 1650,False,,
0.32889723777770996,,,MOTOR 1645 1650,False,,
0.36296677589416504,,,MOTOR 1645 1650,False,,
0.393247127532959,,,MOTOR 1645 1650,False,,
0.4271061420440674,,,MOTOR 1645 1650,False,,
0.4571199417114258,2.932334106087466,793.1065502188214,MOTOR 1641 1650,True,359,350
0.49101710319519043,4.393597490832313,776.0521889666957,MOTOR 1636 1650,True,375,346
0.5007145404815674,4.393597490832313,776.0521889666957,MOTOR 1636 1650,True,375,346
0.5253076553344727,8.860124529127397,762.0321515526756,MOTOR 1621 1650,True,389,344
0.5565009117126465,9.652017853564208,749.0166887326343,MOTOR 1618 1650,True,402,342
0.6043412685394287,8.386478069628453,734.0027247905828,MOTOR 1623 1650,True,417,338
0.638777494430542,,,MOTOR 1623 1650,False,,
0.6990902423858643,,,MOTOR 1623 1650,False,,
0.731010913848877,,,MOTOR 1623 1650,False,,
0.7634098529815674,,,MOTOR 1623 1650,False,,
0.7979123592376709,6.927850311346379,633.0789840138433,MOTOR 1627 1650,True,519,327
0.8266069889068604,7.404585143583225,617.0810319560957,MOTOR 1626 1650,True,534,326
0.8588311672210693,9.157027590210918,604.1191935371694,MOTOR 1620 1650,True,548,324
0.8729004859924316,9.157027590210918,604.1191935371694,MOTOR 1620 1650,True,548,324
0.891730785369873,6.943459129022675,591.121814857141,MOTOR 1627 1650,True,561,324
0.9438130855560303,6.420917623925412,577.1949410727714,MOTOR 1629 1650,True,575,321
0.9744195938110352,7.434954878286682,565.2866529469806,MOTOR 1626 1650,True,587,318
1.0067853927612305,8.690971651728926,553.3615454655302,MOTOR 1622 1650,True,600,316
1.0373165607452393,5.816318432264596,539.4089357806375,MOTOR 1631 1650,True,614,315
1.1020095348358154,,,MOTOR 1631 1650,False,,
1.1336641311645508,,,MOTOR 1631 1650,False,,
1.163254737854004,,,MOTOR 1631 1650,False,,
1.2001428604125977,4.531274805334864,449.5887009256349,MOTOR 1635 1650,True,703,313
1.2178316116333008,4.531274805334864,449.5887009256349,MOTOR 1635 1650,True,703,313
1.232105016708374,0.3024138433626537,434.7194497604173,MOTOR 1649 1650,True,718,311
1.2812259197235107,9.344461552741738,418.9367494025799,MOTOR 1619 1650,True,735,308
1.3138372898101807,12.689866836511712,404.04207701673846,MOTOR 1608 1650,True,749,307
1.3507542610168457,8.640558277819023,394.06852196033117,MOTOR 1622 1650,True,759,307
1.3864071369171143,15.007731847647127,379.35207920874774,MOTOR 1600 1650,True,774,304
1.410236120223999,15.129853247559648,364.58880948268285,MOTOR 1600 1650,True,790,302
1.438938856124878,,,MOTOR 1600 1650,False,,
1.4992759227752686,,,MOTOR 1600 1650,False,,
1.5318975448608398,,,MOTOR 1600 1650,False,,
1.5439026355743408,,,MOTOR 1600 1650,False,,
1.5625741481781006,,,MOTOR 1600 1650,False,,
1.5967731475830078,3.6075795521947733,266.18038996139444,MOTOR 1638 1650,True,888,302
1.6447324752807617,6.2013951705103665,252.43811122728675,MOTOR 1630 1650,True,902,301
1.6750671863555908,5.559660909934242,237.59208741033444,MOTOR 1632 1650,True,917,301
1.7089383602142334,8.994786427124977,225.5770378385176,MOTOR 1621 1650,True,928,303
1.7411282062530518,12.062393262772705,210.92415698539605,MOTOR 1610 1650,True,941,301
1.772679328918457,3.4255770775617265,198.59506539690256,MOTOR 1639 1650,True,953,304
1.8049345016479492,,,MOTOR 1639 1650,False,,
1.837493896484375,11.736124039176266,165.5294535724685,FORWARD,True,985,303
