time,steering_error,distance,command,both_detected,robot_x,robot_y
0.029845237731933594,-177.88422507086074,960.2754813073174,MOTOR 1650 1350,True,188,360
0.06132769584655762,-178.5991223840051,960.2754813073174,MOTOR 1650 1350,True,188,360
0.10808420181274414,-176.2097467053525,961.2996411109285,MOTOR 1650 1350,True,187,361
0.1414661407470703,-174.91825388344694,961.3792175827393,MOTOR 1650 1350,True,186,364
0.17428207397460938,-168.14042042569582,968.4962570913735,MOTOR 1650 1350,True,180,368
0.20447349548339844,-160.85543094772763,973.7032402123349,MOTOR 1650 1350,True,175,374
0.23804402351379395,-156.77488027109897,979.900505153457,MOTOR 1650 1350,True,169,379
0.2678794860839844,,,MOTOR 1650 1350,False,,
0.3020322322845459,-143.0558350554805,991.6395514500216,MOTOR 1650 1350,True,158,394
0.3337831497192383,,,MOTOR 1650 1350,False,,
0.362621545791626,,,MOTOR 1650 1350,False,,
0.3973257541656494,-127.39705616488344,1002.1187554376976,MOTOR 1650 1350,True,148,416
0.446216344833374,-123.0753745403838,1004.687513608087,MOTOR 1650 1350,True,147,423
0.47779369354248047,,,MOTOR 1650 1350,False,,
0.5097212791442871,,,MOTOR 1650 1350,False,,
0.5391879081726074,,,MOTOR 1650 1350,False,,
0.5729458332061768,,,MOTOR 1650 1350,False,,
0.6031818389892578,,,MOTOR 1650 1350,False,,
0.6361663341522217,,,MOTOR 1650 1350,False,,
0.6671793460845947,,,MOTOR 1650 1350,False,,
0.7016592025756836,,,MOTOR 1650 1350,False,,
0.733208179473877,,,MOTOR 1650 1350,False,,
0.7679316997528076,,,STOP,False,,
0.8123841285705566,,,STOP,False,,
0.8452465534210205,,,STOP,False,,
0.8788852691650391,-52.98372980693458,954.8947585990825,MOTOR 1650 1474,True,207,505
0.9086532592773438,-41.13789731960615,956.4109995185124,MOTOR 1650 1513,True,207,508
0.9412081241607666,-39.59047207306163,955.4271296127193,MOTOR 1650 1519,True,208,508
0.9752953052520752,-40.44381273966345,953.4594904871418,MOTOR 1650 1516,True,209,508
1.007638931274414,-47.842576401834215,947.1985008434082,MOTOR 1650 1491,True,215,506
1.0364189147949219,,,MOTOR 1650 1491,False,,
1.0758986473083496,-24.40327487021839,934.9572182725796,MOTOR 1650 1569,True,229,509
1.1060645580291748,-19.52323468621004,923.961579287797,MOTOR 1650 1585,True,239,508
1.1579759120941162,-12.528323001811588,914.5627370497882,MOTOR 1650 1609,True,249,505
1.1903743743896484,-6.661522887251306,906.3316170144348,MOTOR 1650 1628,True,257,503
1.2233288288116455,-1.3997267069284542,893.0022396388488,MOTOR 1650 1646,True,270,500
1.2493269443511963,-0.5694670766417442,878.5083949513516,MOTOR 1650 1649,True,284,496
1.2784123420715332,,,MOTOR 1650 1649,False,,
1.3140568733215332,,,MOTOR 1650 1649,False,,
1.3426473140716553,,,MOTOR 1650 1649,False,,
1.3775041103363037,,,MOTOR 1650 1649,False,,
1.4092271327972412,,,MOTOR 1650 1649,False,,
1.4407908916473389,,,MOTOR 1650 1649,False,,
1.4864263534545898,,,MOTOR 1650 1649,False,,
1.5191829204559326,,,MOTOR 1650 1649,False,,
1.5504112243652344,7.220929583198,720.0694410957876,MOTOR 1626 1650,True,438,457
1.5858969688415527,9.759896944797152,703.1393887416634,MOTOR 1618 1650,True,454,450
1.6138057708740234,,,MOTOR 1618 1650,False,,
1.6484878063201904,,,MOTOR 1618 1650,False,,
1.6858305931091309,,,MOTOR 1618 1650,False,,
1.7164421081542969,,,MOTOR 1618 1650,False,,
1.744896650314331,,,MOTOR 1618 1650,False,,
1.7754287719726562,,,MOTOR 1618 1650,False,,
1.8060312271118164,,,MOTOR 1618 1650,False,,
1.8534305095672607,,,MOTOR 1618 1650,False,,
1.8899040222167969,6.247849727322005,547.8850244348718,MOTOR 1630 1650,True,605,410
1.922518253326416,5.889245608194909,533.4810212181873,MOTOR 1631 1650,True,619,406
1.9552087783813477,5.901534126516892,520.331625023888,MOTOR 1631 1650,True,632,404
1.9811971187591553,,,MOTOR 1631 1650,False,,
2.0152993202209473,,,MOTOR 1631 1650,False,,
2.0501761436462402,,,MOTOR 1631 1650,False,,
2.082819938659668,,,MOTOR 1631 1650,False,,
2.116894483566284,,,MOTOR 1631 1650,False,,
2.1491522789001465,,,MOTOR 1631 1650,False,,
2.1948230266571045,,,MOTOR 1631 1650,False,,
2.2250843048095703,,,MOTOR 1631 1650,False,,
2.2532975673675537,-0.1702345070885283,362.6789213615812,MOTOR 1650 1650,True,788,381
2.2888994216918945,1.4923404751299851,346.43469803124515,MOTOR 1646 1650,True,804,378
2.3175392150878906,,,MOTOR 1646 1650,False,,
2.3508663177490234,,,MOTOR 1646 1650,False,,
2.381242275238037,,,MOTOR 1646 1650,False,,
2.4134018421173096,,,MOTOR 1646 1650,False,,
2.451056718826294,,,MOTOR 1646 1650,False,,
2.48081111907959,,,MOTOR 1646 1650,False,,
2.5122604370117188,,,MOTOR 1646 1650,False,,
2.5622448921203613,,,MOTOR 1646 1650,False,,
2.5930187702178955,,,STOP,False,,
2.627397060394287,,,STOP,False,,
2.6598198413848877,,,STOP,False,,
2.6842918395996094,,,STOP,False,,
2.715519428253174,9.162885187484358,133.4541119636259,FORWARD,True,1020,348
