time,steering_error,distance,command,both_detected,robot_x,robot_y
0.024044036865234375,-2.1543514246992346,959.4086720475274,MOTOR 1650 1643,True,190,364
0.07220745086669922,-2.24049002499078,957.4392931147123,MOTOR 1650 1643,True,191,365
0.10590958595275879,-1.740262298526925,956.4099539423457,MOTOR 1650 1645,True,193,364
0.13753914833068848,-0.8216206595471903,949.3840108196472,MOTOR 1650 1648,True,200,363
0.17005395889282227,0.13150204696974682,937.3606563111127,MOTOR 1650 1650,True,211,362
0.19791269302368164,,,MOTOR 1650 1650,False,,
0.23231005668640137,16.763061168037602,914.2187921936411,MOTOR 1595 1650,True,235,356
0.26418542861938477,7.6699744741397184,901.1420531747478,MOTOR 1625 1650,True,248,352
0.29767513275146484,12.684911413567962,891.1262536812615,MOTOR 1608 1650,True,258,351
0.32860708236694336,12.977945332123772,880.056816347672,MOTOR 1607 1650,True,269,346
0.35979628562927246,14.026110860072754,869.0368231553828,MOTOR 1604 1650,True,280,344
0.41019630432128906,11.611061917619732,857.0210032432111,MOTOR 1612 1650,True,292,342
0.4424309730529785,8.984109816729486,844.0094786197606,MOTOR 1621 1650,True,305,340
0.47304391860961914,,,MOTOR 1621 1650,False,,
0.5043559074401855,,,MOTOR 1621 1650,False,,
0.5347092151641846,,,MOTOR 1621 1650,False,,
0.5662837028503418,,,MOTOR 1621 1650,False,,
0.6012513637542725,-1.9569834442158176,768.0058593526484,MOTOR 1650 1644,True,381,339
0.6305830478668213,-2.849103854421198,754.0059681461414,MOTOR 1650 1641,True,395,339
0.6628832817077637,-1.4223314022775932,741.0026990504151,MOTOR 1650 1646,True,409,338
0.6980502605438232,5.365905416565377,726.0006887049075,MOTOR 1633 1650,True,423,337
0.7415711879730225,8.24327682771228,714.0007002797686,MOTOR 1623 1650,True,435,335
0.7784078121185303,5.099858039069157,702.000712250351,MOTOR 1634 1650,True,448,335
0.8118734359741211,5.283391389700085,688.0065406665841,MOTOR 1633 1650,True,462,333
0.8414828777313232,4.796721025348504,676.0118342159403,MOTOR 1635 1650,True,474,332
0.8727881908416748,1.5235779841238235,663.0120662552077,MOTOR 1645 1650,True,487,332
0.9040980339050293,,,MOTOR 1645 1650,False,,
0.9362010955810547,,,MOTOR 1645 1650,False,,
0.9674544334411621,,,MOTOR 1645 1650,False,,
0.9986200332641602,,,MOTOR 1645 1650,False,,
1.03377103805542,-4.316646192867213,578.0,MOTOR 1650 1636,True,572,336
1.0621423721313477,-2.8467287248585786,563.0008880987667,MOTOR 1650 1641,True,587,337
1.1145703792572021,-2.290300501140842,551.0009074402691,MOTOR 1650 1643,True,599,337
1.1469933986663818,3.7054571826948766,534.0009363287671,MOTOR 1638 1650,True,616,335
1.1747782230377197,3.7362166207116787,522.0038314035636,MOTOR 1638 1650,True,628,334
1.2103924751281738,7.756836553084626,507.03550171560966,MOTOR 1625 1650,True,643,330
1.2401306629180908,3.9178797291040657,494.0253029957069,MOTOR 1637 1650,True,656,331
1.2713639736175537,6.737189735760836,475.05157614726426,MOTOR 1628 1650,True,675,329
1.305528163909912,,,MOTOR 1628 1650,False,,
1.339519739151001,,,MOTOR 1628 1650,False,,
1.3672726154327393,,,MOTOR 1628 1650,False,,
1.397763729095459,,,MOTOR 1628 1650,False,,
1.4500842094421387,-1.776299508667065,392.0114794237536,MOTOR 1650 1645,True,758,333
1.480992317199707,-4.745513945884599,379.0052770081177,MOTOR 1650 1635,True,771,334
1.514556884765625,1.386864471976078,362.03452874000845,MOTOR 1646 1650,True,788,331
1.5447216033935547,3.768340537320868,350.051424793558,MOTOR 1638 1650,True,800,330
1.5804173946380615,6.518064451692687,337.0726924566866,MOTOR 1629 1650,True,813,329
1.61137056350708,9.393462099758379,324.07560846197606,MOTOR 1619 1650,True,826,329
1.6443827152252197,3.3622318055496048,310.0790221862808,MOTOR 1639 1650,True,840,329
1.6712980270385742,,,MOTOR 1639 1650,False,,
1.705085277557373,,,MOTOR 1639 1650,False,,
1.7360796928405762,,,MOTOR 1639 1650,False,,
1.7860987186431885,,,MOTOR 1639 1650,False,,
1.8152592182159424,,,MOTOR 1639 1650,False,,
1.8471298217773438,,,MOTOR 1639 1650,False,,
1.8798646926879883,,,MOTOR 1639 1650,False,,
1.9103751182556152,,,MOTOR 1639 1650,False,,
1.9426136016845703,,,MOTOR 1639 1650,False,,
1.9766223430633545,3.1668792574659843,151.0529708413575,FORWARD,True,995,332
