time,steering_error,distance,command,both_detected,robot_x,robot_y
0.03417801856994629,89.68476492394063,953.6424906640852,RIGHT,True,191,373
0.061647653579711914,88.44336357697571,954.605677753909,RIGHT,True,191,372
0.09446978569030762,84.47864936022725,952.4415992595032,RIGHT,True,193,367
0.14164996147155762,79.11679572862258,947.3299319666829,RIGHT,True,197,363
0.17639660835266113,71.5348967670043,942.1719588270498,RIGHT,True,202,357
0.20769286155700684,62.11591586191185,935.06470364355,RIGHT,True,210,349
0.2461872100830078,55.12974271927601,928.0264004865379,RIGHT,True,217,345
0.27535104751586914,48.46162837991763,920.0048912913453,RIGHT,True,224,342
0.29952168464660645,42.26152026554148,914.0005470457882,RIGHT,True,231,339
0.3431396484375,36.74345694419026,908.0,RIGHT,True,237,338
0.36981892585754395,31.00407637769661,903.0005537096863,RIGHT,True,242,338
0.39980649948120117,24.830640742991434,897.0005574134277,RIGHT,True,248,339
0.4327430725097656,18.57316969088953,891.0005611670512,FORWARD,True,254,339
0.46373534202575684,12.171126057862896,885.0090395018573,FORWARD,True,261,342
0.5013091564178467,6.48520460470522,875.0142855976695,FORWARD,True,271,343
0.5501244068145752,,,STOP,False,,
0.5826587677001953,,,STOP,False,,
0.6128602027893066,,,STOP,False,,
0.6442446708679199,,,STOP,False,,
0.6700911521911621,-10.23186268354584,804.2742069717268,FORWARD,True,341,359
0.7075955867767334,-9.568602606446726,800.2499609497023,FORWARD,True,345,358
0.7343716621398926,-10.164938105408455,799.2759223196955,FORWARD,True,347,359
0.7741177082061768,-9.943361099795577,798.3032005447554,FORWARD,True,348,360
0.7996947765350342,-9.143541108633777,790.3062697461029,FORWARD,True,355,360
0.8291547298431396,-7.04058912542218,778.3399000436763,FORWARD,True,368,361
0.8688373565673828,,,STOP,False,,
0.8973681926727295,,,STOP,False,,
0.9445829391479492,,,STOP,False,,
0.977398157119751,,,STOP,False,,
1.0125682353973389,-3.07640776764517,704.479950034066,FORWARD,True,442,364
1.0385518074035645,-4.191689865134262,702.4813164775273,FORWARD,True,445,364
1.0713958740234375,,,STOP,False,445,365
1.103226661682129,-2.9998224180919024,702.4450156417938,FORWARD,True,446,363
1.141932487487793,,,STOP,False,,
1.168696403503418,-5.293620878694045,684.5728595262889,FORWARD,True,464,366
1.1982436180114746,-5.6904600017123235,671.5429993678737,FORWARD,True,477,365
1.2305254936218262,-7.785870022647767,659.6377793910837,FORWARD,True,489,367
1.2622568607330322,-7.8348506833395914,652.689819133101,FORWARD,True,496,368
1.3006794452667236,-8.901276866964311,642.7480066091221,FORWARD,True,506,369
1.3478302955627441,,,STOP,False,,
1.381199598312378,,,STOP,False,,
1.4165737628936768,,,STOP,False,,
1.4456899166107178,-5.875787713576982,578.0605504616277,FORWARD,True,571,373
1.4733319282531738,-5.122646136845443,568.1417076751187,FORWARD,True,581,374
1.5078811645507812,-4.7318907956282,563.2166545832962,FORWARD,True,586,374
1.541029691696167,-5.060840754703392,561.2209903415944,FORWARD,True,588,374
1.5699012279510498,-2.368019382250699,557.1005295276608,FORWARD,True,592,373
1.5954506397247314,,,STOP,False,,
1.6334340572357178,,,STOP,False,,
1.6658172607421875,,,STOP,False,,
1.6965928077697754,-0.5289818120578054,496.9064298235635,FORWARD,True,652,368
1.7444326877593994,-1.3646804325981055,489.981632308804,FORWARD,True,659,369
1.778503179550171,-2.0029253934635354,486.98767951561155,FORWARD,True,662,369
1.8083760738372803,-0.9329944997662818,482.93270752766375,FORWARD,True,666,368
1.8378925323486328,,,STOP,False,,
1.8758432865142822,,,STOP,False,,
1.9061615467071533,,,STOP,False,,
1.9371535778045654,-3.984228733479885,422.1397872743104,FORWARD,True,727,369
1.9721758365631104,-4.2741155450118615,414.3163042893678,FORWARD,True,735,370
1.9972736835479736,-3.8872256877844733,412.2438598693739,FORWARD,True,737,370
2.030108690261841,-2.1731000945273937,409.10145440953886,FORWARD,True,740,368
2.0629892349243164,,,STOP,False,,
2.0982985496520996,0.3442773597972918,388.0115977648091,FORWARD,True,761,366
2.1425375938415527,,,STOP,False,,
2.178314685821533,,,STOP,False,,
2.2079551219940186,6.815245509849058,344.58090486850836,FORWARD,True,804,358
2.2395505905151367,,,STOP,False,,
2.2712929248809814,5.817138620974168,326.553211590393,FORWARD,True,822,357
2.305023670196533,6.247418365873593,325.4980798714487,FORWARD,True,824,356
2.33579421043396,5.3784871626029,318.5090265596879,FORWARD,True,830,356
2.3695480823516846,6.2188056981012725,316.45694809878955,FORWARD,True,832,355
2.3975632190704346,5.850757983288361,308.41530441921975,FORWARD,True,840,354
2.4300966262817383,,,STOP,False,,
2.4602644443511963,,,STOP,False,,
2.4990744590759277,,,STOP,False,,
2.553402900695801,3.7708325837848853,239.13385373049965,FORWARD,True,909,346
2.5858817100524902,1.9764598697866933,229.13969538253298,FORWARD,True,919,346
2.609711170196533,2.4047294514852333,227.14092541856036,FORWARD,True,921,346
2.64437198638916,2.2561470679123414,227.14092541856036,FORWARD,True,921,346
2.6731462478637695,4.858879604250936,222.08106627986098,FORWARD,True,926,344
2.70280385017395,5.776074699924155,210.05951537600004,FORWARD,True,938,342
2.7433953285217285,7.79530106178672,197.0101520226813,FORWARD,True,951,339
2.7719039916992188,10.675515984007511,184.0108692441835,FORWARD,True,965,336
2.801382303237915,,,STOP,False,,
2.831697702407837,,,STOP,False,,
2.8650670051574707,,,STOP,False,,
2.901303768157959,17.99214626240646,133.9589489358587,FORWARD,True,1025,322
